"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.164055287958213	0.00906185383645903	Inf	0.147057657882207	0.182596991745073
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.164052952127158	0.00906177770084293	Inf	0.14705547207357	0.182594508383925
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.164055598929861	0.0090618639724755	Inf	0.147057948881211	0.182597322357563
"Dissection Primary auditory cortexA1"	"seurat"	0.164053211489549	0.00906178615468716	Inf	0.147055714777975	0.182594784127566
"Dissection Primary somatosensory cortex S1"	"seurat"	0.164054721583793	0.00906183537571829	Inf	0.147057127884	0.18259638959877
"Dissection Primary visual cortexV1"	"seurat"	0.164051941240471	0.00906174475124426	Inf	0.147054526112838	0.182593433649876
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.164052895358826	0.00906177585049472	Inf	0.14705541895128	0.182594448030121
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.713922062128529	0.014496652730516	Inf	0.684686215791767	0.741470709307548
"whole cortex"	"seurat"	0.324630903166151	0.0158157296115317	Inf	0.294431713460919	0.356363112135602
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.164052681968339	0.00906176889508852	Inf	0.147055219266163	0.182594221161949
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.164052281697345	0.00906175584835624	Inf	0.147054844703268	0.182593795609937
"Dissection Angular gyrus AnG"	"scvi"	0.173882546539054	0.00939146474014888	Inf	0.156237128823257	0.193064839870918
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.173883184682273	0.00939148457664534	Inf	0.156237727721464	0.193065516282929
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.173883993455257	0.00939150971707889	Inf	0.156238486755991	0.193066373557113
"Dissection Primary auditory cortexA1"	"scvi"	0.173882369379063	0.0093914592331891	Inf	0.156236962558373	0.19306465208684
"Dissection Primary somatosensory cortex S1"	"scvi"	0.173884667991032	0.00939153068476959	Inf	0.156239119808764	0.193067088543985
"Dissection Primary visual cortexV1"	"scvi"	0.173881384794241	0.00939142862762077	Inf	0.156236038524355	0.193063608457408
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.173881058948952	0.00939141849879243	Inf	0.156235732718187	0.193063263071468
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.663153113804001	0.0159978382498563	Inf	0.631116840481636	0.693757197941956
"whole cortex"	"scvi"	0.52107189525313	0.0185896732538713	Inf	0.484589348870113	0.557331049216905
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.17388093818655	0.00939141474491876	Inf	0.156235619382539	0.19306313506705
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.173880579223135	0.00939140358661279	Inf	0.156235282494987	0.193062754576902
