"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.77047410832188	0.011343768674341	Inf	0.747489405264692	0.791948957298788
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.780881609712442	0.0109702497253891	Inf	0.758623994349911	0.801623513634975
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.745644059619282	0.0121997502098491	Inf	0.721002485963799	0.768807113711889
"Dissection Primary auditory cortexA1"	"seurat"	0.757830143293928	0.0117939907046973	Inf	0.733971054716527	0.780190240082825
"Dissection Primary somatosensory cortex S1"	"seurat"	0.766928252048564	0.011471250071416	Inf	0.743695613680579	0.788653442573868
"Dissection Primary visual cortexV1"	"seurat"	0.797143166854607	0.0103541445388662	Inf	0.776092023662804	0.816682635795384
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.804600393677754	0.0100577441674864	Inf	0.784132677227876	0.823564105188181
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.795279384225599	0.0104335341182536	Inf	0.774071347323061	0.814972478296915
"whole cortex"	"seurat"	0.732520297636838	0.0126332614117318	Inf	0.707044879971341	0.756543179676156
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.801637179327617	0.0101731209173896	Inf	0.780942618334187	0.820825256684607
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.799316212194567	0.0102653049194696	Inf	0.778440215094897	0.818683371745424
"Dissection Angular gyrus AnG"	"scvi"	0.797296534742772	0.0103853121792011	Inf	0.776178885818105	0.816891762952934
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.800993194651799	0.0102425754203979	Inf	0.780155769485219	0.82031049125635
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.766922460324555	0.0114964233804339	Inf	0.743637235619768	0.788693682906332
"Dissection Primary auditory cortexA1"	"scvi"	0.781049904179489	0.0109944058930831	Inf	0.758740709492721	0.801834959787734
"Dissection Primary somatosensory cortex S1"	"scvi"	0.802535864858354	0.0101819898224055	Inf	0.78181757350839	0.82173536510236
"Dissection Primary visual cortexV1"	"scvi"	0.791673206823547	0.0105835024017218	Inf	0.770169405960517	0.81165705585123
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.802999583869041	0.0101735097980628	Inf	0.782296574448235	0.822181307939657
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.798482041612658	0.0103256275751596	Inf	0.777483556390461	0.817962898853172
"whole cortex"	"scvi"	0.816023805893345	0.00964155235895644	Inf	0.796370884535717	0.834174915074983
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.809565398883698	0.00990473437311406	Inf	0.789392788423935	0.828226264496729
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.807945557545875	0.00995114652453763	Inf	0.787684078030892	0.826698879072644
