"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.607259622981297	0.0608025502263165	Inf	0.484037922229854	0.718186806284846
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.601979109884112	0.0610867425732603	Inf	0.47851824908612	0.713698762151102
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.196377427184273	0.040263548121609	Inf	0.129076967632504	0.28719677343254
"Dissection Primary auditory cortexA1"	"seurat"	0.587108279561136	0.0618032377875147	Inf	0.463149181736832	0.700927577972881
"Dissection Primary somatosensory cortex S1"	"seurat"	0.576099003714465	0.0622632395971868	Inf	0.451916397182896	0.691361004790552
"Dissection Primary visual cortexV1"	"seurat"	0.58931302991819	0.0617016317719948	Inf	0.465418059738591	0.702828058956234
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.589356603625337	0.0617006719395903	Inf	0.465460790016331	0.702867394904887
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.54162138369413	0.0632988714592721	Inf	0.417548537150785	0.660738832834346
"whole cortex"	"seurat"	0.497758266094397	0.0637453985426444	Inf	0.375490872222786	0.620294353640454
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.596313240360976	0.0613745093378481	Inf	0.472631850471015	0.708856299608995
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.589253991409315	0.0617095921078312	Inf	0.465346745834076	0.702786027222066
"Dissection Angular gyrus AnG"	"scvi"	0.611272881239701	0.0605748227612134	Inf	0.488257742567056	0.721579381397785
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.624213793509086	0.059796030374881	Inf	0.501961275980764	0.732452220804212
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.429102813749661	0.0624887860547055	Inf	0.313142694853034	0.553406100770933
"Dissection Primary auditory cortexA1"	"scvi"	0.603880279054488	0.060973119217096	Inf	0.480528527432624	0.715295561564373
"Dissection Primary somatosensory cortex S1"	"scvi"	0.611744148560994	0.0605428358660766	Inf	0.488764123936451	0.721969139755804
"Dissection Primary visual cortexV1"	"scvi"	0.631628423255504	0.0593132241525378	Inf	0.509892532746432	0.73862669563578
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.489285011157157	0.0637144963686234	Inf	0.36758098889128	0.612272686683321
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.584637635423572	0.0618970741574535	Inf	0.460647006971736	0.698764213907012
"whole cortex"	"scvi"	0.596831671902381	0.0613309545545859	Inf	0.473205389416048	0.709270382865684
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.63342211606318	0.059189408525156	Inf	0.511826377421635	0.740109498755256
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.623483963989452	0.0598437816287904	Inf	0.501180267251305	0.731845032269207
