"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.947335222968045	0.0253600326730074	Inf	0.869147627684587	0.979884993170616
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.938308575632925	0.0294233645338735	Inf	0.848859042615519	0.976297518298453
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.851530236811094	0.0642604986038434	Inf	0.679273771750959	0.939509466704724
"Dissection Primary auditory cortexA1"	"seurat"	0.938688139587191	0.029254230962259	Inf	0.849700503788407	0.976449270528897
"Dissection Primary somatosensory cortex S1"	"seurat"	0.946067090063468	0.0259359247910934	Inf	0.866262554898464	0.97938358368528
"Dissection Primary visual cortexV1"	"seurat"	0.928883695562693	0.0335776688266339	Inf	0.828270242955659	0.972506212681506
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.815086725520057	0.07660849191297	Inf	0.619444846110099	0.922700886765458
"whole cortex"	"seurat"	0.936899357010085	0.0300502246931458	Inf	0.845742698314636	0.975733593312379
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.928595790931929	0.0337026750339361	Inf	0.827652614092922	0.972389278437559
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.93769058410709	0.0296986433740124	Inf	0.847490183005107	0.97605044813178
"Dissection Angular gyrus AnG"	"scvi"	0.953608935849928	0.0224863264697465	Inf	0.883593777848724	0.982352952509292
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.943974021235613	0.0268819142789126	Inf	0.86152986541962	0.978553442473937
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.884179646219058	0.0520498628133299	Inf	0.738160529289282	0.953858834647101
"Dissection Primary auditory cortexA1"	"scvi"	0.951142118383059	0.0236207770225224	Inf	0.877880649348394	0.981384755862908
"Dissection Primary somatosensory cortex S1"	"scvi"	0.952320252353776	0.0230797956265392	Inf	0.88060340718125	0.981847587133601
"Dissection Primary visual cortexV1"	"scvi"	0.937163690308649	0.0299320628130537	Inf	0.846329384480977	0.975838875686109
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.884813388464142	0.0518032532624106	Inf	0.739353678850156	0.954132006961085
"whole cortex"	"scvi"	0.956747051124944	0.021034372104348	Inf	0.890925702739328	0.983580268481553
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.948118559950327	0.0250022849334126	Inf	0.870940861459397	0.980193377854038
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.957161465944551	0.0208417912637127	Inf	0.891899832909015	0.983741904217761
