"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.876321169457219	0.0297975640308067	Inf	0.805211666388069	0.923924027682972
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.890063234865501	0.0269070656851646	Inf	0.825265074051214	0.932788857479382
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.905396824164107	0.0235476056964744	Inf	0.848110064595345	0.942541136498771
"BrainAgingSpatialAtlas snRNAseq"	"seurat"	0.772845469675506	0.048264482911965	Inf	0.664988810944317	0.853621340979266
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.91619968315079	0.0211122379980011	Inf	0.864461368849795	0.949345521574507
"whole cortex"	"seurat"	0.898263618265339	0.025124344818233	Inf	0.837430816901242	0.938017831691114
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.792612383826965	0.0451775240578253	Inf	0.690417034096205	0.86754446351316
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.803713626146999	0.0433691879057101	Inf	0.704923687650166	0.875280929719664
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.924498547921081	0.0192036963944196	Inf	0.877167130252918	0.954536943103158
"BrainAgingSpatialAtlas snRNAseq"	"scvi"	0.832599062384907	0.0383351232203483	Inf	0.743660717647507	0.895035189702308
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.922176760046958	0.0197332905319037	Inf	0.873622736495824	0.953078290475217
"whole cortex"	"scvi"	0.918224651376	0.0206503339164189	Inf	0.867547659274516	0.950616056961752
