"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.904567616055045	0.0405835040206885	Inf	0.790445409410784	0.959707602316853
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.872474062092456	0.0522913875163225	Inf	0.731426050546574	0.945015835781856
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.882432631383767	0.0487565421167528	Inf	0.749239149082756	0.949635101482571
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.877469595471583	0.0505238372413359	Inf	0.740326138287496	0.947335009011356
"whole cortex"	"seurat"	0.685444363610944	0.101296763540835	Inf	0.464581418534348	0.845498782218476
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.863344172794398	0.0554735895104871	Inf	0.715406849329915	0.940749626633416
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.749135111770984	0.0883083845202638	Inf	0.543148726597445	0.882361391660357
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.799476690126652	0.0753185776842437	Inf	0.613535171288014	0.909195973017399
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.84687008984322	0.0609325884253281	Inf	0.687690199101483	0.932841419377413
"whole cortex"	"scvi"	0.728773692987643	0.0928660511336574	Inf	0.516887908045216	0.870933972521825
