"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat"	1.3854513002481	0.0585727386765254	Inf	1	7.71166016697069	6.16950934784199e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	1.26284631530296	0.052846396886608	Inf	1	5.57669264840207	1.095064353418e-06
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.32360089827942	0.0547891072711926	Inf	1	6.77286854622442	5.67891844660551e-10
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex seurat"	4.34981237862971	0.184575760923172	Inf	1	34.645943977003	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.50033919937601	0.0734300066431597	Inf	1	8.28917851467755	1.14908083048704e-13
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	3.17413205195103	0.150446794543106	Inf	1	24.3689549346661	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	2.37741129475185	0.109872650005944	Inf	1	18.7386687779949	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.71391190758708	0.0797052630044481	Inf	1	11.5854175747633	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics seurat / whole cortex scvi"	3.52764103909022	0.165420707988691	Inf	1	26.883260346304	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat)"	0.91150538100965	0.0370193225285311	Inf	1	-2.28145899446331	0.401086668099816
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	0.955357216845076	0.0383038519990152	Inf	1	-1.13907930970892	0.980696121825448
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex seurat"	3.13963571137488	0.128134987872561	Inf	1	28.0335492791284	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.08292453087838	0.0520762095151162	Inf	1	1.65663912845572	0.81976343280111
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	2.29104556138683	0.105863482874168	Inf	1	17.9409907220946	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.71598330040624	0.0773213287880752	Inf	1	11.9838527755024	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.23707842150797	0.0562573493089749	Inf	1	4.67834896550645	0.000125328913952227
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types seurat / whole cortex scvi"	2.54620356446921	0.116183133666965	Inf	1	20.4822383819735	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat)"	1.04810924515536	0.0415541437841583	Inf	1	1.18516148308905	0.974743261724057
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex seurat"	3.44445109901293	0.139380643408306	Inf	1	30.5636058257878	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.18806158848876	0.0568029419703428	Inf	1	3.60422195374098	0.0116437613625454
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	2.51347453248065	0.115588191391014	Inf	1	20.0417029720517	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.88258164587628	0.0843951233484826	Inf	1	14.1122381368928	0
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.35718169884822	0.0613175294601469	Inf	1	6.75984880417477	6.21322215899056e-10
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x seurat) / whole cortex scvi"	2.79340486355533	0.12692271926189	Inf	1	22.6086908713023	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex seurat"	3.28634740599235	0.130884124373192	Inf	1	29.8739034422822	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	1.13352839313296	0.0536920339286554	Inf	1	2.64603596663141	0.196292689937948
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	2.39810357946807	0.109116351677578	Inf	1	19.2232329016693	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.79616929683435	0.0796352090412062	Inf	1	13.2094553297566	0
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.29488572409934	0.0578932451379394	Inf	1	5.78007912707158	3.34365022003347e-07
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 seurat) / whole cortex scvi"	2.66518483303833	0.1197743472152	Inf	1	21.8127661543361	0
"whole cortex seurat / Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi"	0.344920439958988	0.0164859542203997	Inf	1	-22.2703293161867	0
"whole cortex seurat / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	0.729717002863225	0.0329928118608169	Inf	1	-6.96917633873059	1.43476786007568e-10
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.54655490577752	0.0241807816659746	Inf	1	-13.6548533500281	0
"whole cortex seurat / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.394019731979108	0.0176241875675706	Inf	1	-20.8220643491781	0
"whole cortex seurat / whole cortex scvi"	0.810986941970473	0.0361011778981997	Inf	1	-4.70634122465627	0.000109486811306181
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi"	2.11560962565741	0.0914035522588208	Inf	1	17.3441539830443	0
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	1.58458253689606	0.0659172696135926	Inf	1	11.0656373477506	5.10702591327572e-14
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	1.1423496155402	0.0483626055993215	Inf	1	3.14358828553353	0.0531078502060833
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics scvi / whole cortex scvi"	2.35122900245315	0.100449021629684	Inf	1	20.0116973849736	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi)"	0.748995711533344	0.0298288609846534	Inf	1	-7.25727524199569	1.78368431136278e-11
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.539962383270602	0.0219512950306769	Inf	1	-15.1587845425856	0
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types scvi / whole cortex scvi"	1.1113718589376	0.0451611633980736	Inf	1	2.59859316577311	0.218048372719042
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / (Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi)"	0.720915186770818	0.0281716256655212	Inf	1	-8.37395063489999	1.0458300891969e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions 10x scvi) / whole cortex scvi"	1.48381605104573	0.0581517727941751	Inf	1	10.0691566377597	1.11577413974828e-13
"(Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4 scvi) / whole cortex scvi"	2.05823941328267	0.082421208946827	Inf	1	18.0262110061845	0
