"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"(Intercept)"	-0.96527044393192	0.160151088462164	-6.02724872619249	1.6677424685887e-09	3.3354849371774e-09	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21512.6673921161	-42993.3347842321	-42896.452260523
"fixed"	"cond"	NA	"cutoff"	-1.11041851204578	0.140260660075187	-7.91682080670757	2.43660517251118e-15	6.8224944830313e-15	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21512.6673921161	-42993.3347842321	-42896.452260523
"fixed"	"cond"	NA	"methodscvi"	0.347310445280021	0.107011319136973	3.24554867728963	0.0011722452156219	0.00182349255763407	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21512.6673921161	-42993.3347842321	-42896.452260523
"fixed"	"cond"	NA	"referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	2.24789137464029	0.103746834079882	21.6670840568444	4.19494169340705e-104	2.93645918538494e-103	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21512.6673921161	-42993.3347842321	-42896.452260523
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	2.32303286059481	0.104679849062295	22.1917864938109	4.12286081678644e-109	5.77200514350101e-108	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21512.6673921161	-42993.3347842321	-42896.452260523
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	1.53572093008483	0.103047772277013	14.9029998043674	3.15108328073649e-50	1.10287914825777e-49	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21512.6673921161	-42993.3347842321	-42896.452260523
"fixed"	"cond"	NA	"referencewhole cortex"	1.97144086662596	0.104981974393125	18.7788511125111	1.1248775313106e-78	5.24942847944948e-78	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21512.6673921161	-42993.3347842321	-42896.452260523
"fixed"	"cond"	NA	"subsample_ref100"	-0.0699096968040131	0.0552907674900018	-1.26440091135749	0.206086165944529	0.28852063232234	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21512.6673921161	-42993.3347842321	-42896.452260523
"fixed"	"cond"	NA	"subsample_ref50"	-0.0619915462740838	0.0580586025050685	-1.06774093070311	0.285637389785169	0.363538496090215	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21512.6673921161	-42993.3347842321	-42896.452260523
"fixed"	"cond"	NA	"cutoff:methodscvi"	-1.35967303319511	0.194107125699397	-7.00475589598269	2.47416822874017e-12	5.77305920039373e-12	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21512.6673921161	-42993.3347842321	-42896.452260523
"fixed"	"cond"	NA	"methodscvi:referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	-0.0409813373828272	0.143089763144904	-0.286402999642442	0.774569477505651	0.774569477505651	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21512.6673921161	-42993.3347842321	-42896.452260523
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	-0.492330047120734	0.142436367666849	-3.45649116995365	0.000547257137183054	0.000957699990070345	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21512.6673921161	-42993.3347842321	-42896.452260523
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.0902073595250073	0.144499006530034	-0.624276676298516	0.53244589859313	0.615584698835945	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21512.6673921161	-42993.3347842321	-42896.452260523
"fixed"	"cond"	NA	"methodscvi:referencewhole cortex"	0.0809004912745076	0.143015713059831	0.565675543921965	0.571614363204806	0.615584698835945	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21512.6673921161	-42993.3347842321	-42896.452260523
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	0.272127715762731	NA	NA	NA	NA	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	21512.6673921161	-42993.3347842321	-42896.452260523
