"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"seurat"	0.0149852574172558	0.00205140666378124	Inf	0.0114530413688135	0.019585256453204
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"seurat"	0.0285856395257418	0.00379872880960176	Inf	0.0220106670480291	0.037050264985315
"BrainAgingSpatialAtlas snRNAseq"	"seurat"	0.014985259777204	0.00205140689871827	Inf	0.0114530433040582	0.0195852593110132
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"seurat"	0.020217809723555	0.0027244320527324	Inf	0.0155147230351372	0.0263084774807078
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"seurat"	0.0180850496415401	0.0024535652738446	Inf	0.0138541252532815	0.0235771683158781
"whole cortex"	"seurat"	0.0203197050320769	0.00273819458970537	Inf	0.0155928142739888	0.0264410427831471
"Adult mouse cortical cell taxonomy revealed by single cell transcriptomics"	"scvi"	0.0146584164718703	0.00201482523326869	Inf	0.0111911036745835	0.0191791617037475
"An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	"scvi"	0.0146584242376218	0.00201482601194939	Inf	0.011191110034007	0.0191791711213768
"BrainAgingSpatialAtlas snRNAseq"	"scvi"	0.0146584262871933	0.00201482621746279	Inf	0.0111911117124134	0.0191791736069206
"Single-cell RNA-seq for all cortical  hippocampal regions 10x"	"scvi"	0.0146584190233505	0.00201482548910726	Inf	0.0111911057640087	0.019179164797958
"Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	"scvi"	0.0146584078895408	0.00201482437270618	Inf	0.0111910966464629	0.0191791512958366
"whole cortex"	"scvi"	0.0146584135062054	0.00201482493589614	Inf	0.0111911012459845	0.0191791581072415
