"reference"	"method"	"response"	"SE"	"df"	"asymp.LCL"	"asymp.UCL"
"Dissection Angular gyrus AnG"	"seurat"	0.726077282825537	0.0474280684395531	Inf	0.624203286017435	0.808794042367404
"Dissection Anterior cingulate cortex ACC"	"seurat"	0.738283582414067	0.0460737878408791	Inf	0.638696362049523	0.81823314667492
"Dissection Dorsolateral prefrontal cortex DFC"	"seurat"	0.724056765650213	0.0476456161089291	Inf	0.621821184041512	0.807222679458323
"Dissection Primary auditory cortexA1"	"seurat"	0.721382664504066	0.0479305324924133	Inf	0.618676122325185	0.80513894326049
"Dissection Primary somatosensory cortex S1"	"seurat"	0.738050359006672	0.0461008137229759	Inf	0.638416603470753	0.81805441911537
"Dissection Primary visual cortexV1"	"seurat"	0.673142984254986	0.0524821235457465	Inf	0.563387411874365	0.766731882867138
"Human Multiple Cortical Areas SMART-seq"	"seurat"	0.426587804513012	0.0584291609214358	Inf	0.31778814246662	0.542989124040206
"Single-nucleus transcriptome data from the dlPFC"	"seurat"	0.734664524096088	0.0464830206436822	Inf	0.634379626915453	0.815444930604494
"whole cortex"	"seurat"	0.576960371191656	0.0582316926868253	Inf	0.460756208666655	0.685230390902875
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.729036349225358	0.0471058091194263	Inf	0.627701150200053	0.811090340777656
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"seurat"	0.723718823048255	0.0476814959408474	Inf	0.621423974483249	0.806959119750777
"Dissection Angular gyrus AnG"	"scvi"	0.759416146995447	0.0435714728652069	Inf	0.664199368174368	0.834366841543385
"Dissection Anterior cingulate cortex ACC"	"scvi"	0.761481677159586	0.0433096947792127	Inf	0.666736061208055	0.83592023076062
"Dissection Dorsolateral prefrontal cortex DFC"	"scvi"	0.748559222520806	0.0448794165913869	Inf	0.651037400409754	0.826106884880081
"Dissection Primary auditory cortexA1"	"scvi"	0.75079242525374	0.0446201311772466	Inf	0.65372040870049	0.827819648448847
"Dissection Primary somatosensory cortex S1"	"scvi"	0.76807202943677	0.0424757760515605	Inf	0.674830547251358	0.840881046850315
"Dissection Primary visual cortexV1"	"scvi"	0.759893788646333	0.0435109421253534	Inf	0.664785899206642	0.834726024162489
"Human Multiple Cortical Areas SMART-seq"	"scvi"	0.668994324087123	0.0528327122152856	Inf	0.55873260991325	0.763372709558509
"Single-nucleus transcriptome data from the dlPFC"	"scvi"	0.768356161864379	0.0424376293213912	Inf	0.67518495756758	0.841091780712875
"whole cortex"	"scvi"	0.765336508870136	0.0428245637449032	Inf	0.671463603804384	0.838825352497361
"Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.765293275889817	0.0428317340590185	Inf	0.671406408700216	0.838795315327881
"Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	"scvi"	0.774379086539308	0.0416610446331962	Inf	0.682622926866325	0.845607673830706
