"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"(Intercept)"	1.15730422422493	0.21406148577779	5.40641031253184	6.43004017844861e-08	8.18368749984369e-08	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	26506.4780119116	-52980.9560238231	-52863.2988311821
"fixed"	"cond"	NA	"cutoff"	-0.258082880069915	0.0648882213897118	-3.97734557277963	6.96888519379447e-05	7.50495328562481e-05	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	26506.4780119116	-52980.9560238231	-52863.2988311821
"fixed"	"cond"	NA	"methodscvi"	-0.356935838480199	0.0517815869413838	-6.8931035057741	5.45881248840159e-12	8.49148609306914e-12	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	26506.4780119116	-52980.9560238231	-52863.2988311821
"fixed"	"cond"	NA	"referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	1.31485500876708	0.046150982910671	28.4902926403993	1.54523530051263e-178	7.21109806905892e-178	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	26506.4780119116	-52980.9560238231	-52863.2988311821
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	1.51104558910684	0.0462495446676412	32.6715776331536	3.95779768401527e-234	2.77045837881069e-233	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	26506.4780119116	-52980.9560238231	-52863.2988311821
"fixed"	"cond"	NA	"referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	0.835203306743889	0.0461149590021239	18.111331438144	2.5939808858311e-73	7.26314648032709e-73	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	26506.4780119116	-52980.9560238231	-52863.2988311821
"fixed"	"cond"	NA	"referencewhole cortex"	1.18024672900098	0.0463909870936375	25.4412937284289	8.81320366042692e-143	3.08462128114942e-142	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	26506.4780119116	-52980.9560238231	-52863.2988311821
"fixed"	"cond"	NA	"subsample_ref100"	0.127828880317328	0.0248751548085075	5.13881747878045	2.76472776525036e-07	3.22551572612543e-07	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	26506.4780119116	-52980.9560238231	-52863.2988311821
"fixed"	"cond"	NA	"subsample_ref50"	0.0972158138840891	0.0253463542672749	3.83549495359205	0.00012531167948237	0.00012531167948237	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	26506.4780119116	-52980.9560238231	-52863.2988311821
"fixed"	"cond"	NA	"cutoff:methodscvi"	-5.39812129631154	0.0971655841055983	-55.5558981711563	0	0	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	26506.4780119116	-52980.9560238231	-52863.2988311821
"fixed"	"cond"	NA	"methodscvi:referenceAn integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types"	0.364603131107198	0.065466092914416	5.56934307327375	2.55701568603562e-08	3.57982196044986e-08	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	26506.4780119116	-52980.9560238231	-52863.2988311821
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions 10x"	0.568861772554654	0.0629078693997189	9.04277601487478	1.52742624220181e-19	3.56399456513757e-19	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	26506.4780119116	-52980.9560238231	-52863.2988311821
"fixed"	"cond"	NA	"methodscvi:referenceSingle-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4"	-0.528403903724911	0.0639339120371264	-8.26484547696795	1.39875808274976e-16	2.44782664481208e-16	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	26506.4780119116	-52980.9560238231	-52863.2988311821
"fixed"	"cond"	NA	"methodscvi:referencewhole cortex"	0.564524194178488	0.0651927284990164	8.65931227570887	4.74618963232446e-18	9.49237926464892e-18	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	26506.4780119116	-52980.9560238231	-52863.2988311821
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	0.696235110683003	NA	NA	NA	NA	"f1_score ~ cutoff + method + reference + method:cutoff + method:reference + subsample_ref + (1 | study )"	"class"	26506.4780119116	-52980.9560238231	-52863.2988311821
